"folderlist$BookmarkFolder","BookMark","BookMarkDescription"
"Fitness","http://www.muscleandstrength.com/articles/10-common-creatine-myths","10 Common Creatine Myths Dispelled | Muscle &amp; Strength"
"Fitness","http://www.muscleandfitness.com/training/routines/12-forgotten-exercises","12 Forgotten Exercises | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/nutrition/gain-mass/can-you-get-too-much-protein-part-i","Can You Get Too Much Protein? Part I | Muscle &amp; Fitness"
"Fitness","http://www.muscleandstrength.com/workouts/jason-blaha-ice-cream-fitness-5x5-novice-workout","Jason Blaha&#39;s Ice Cream Fitness 5x5 Novice Program | Muscle &amp; Strength"
"Fitness","http://www.muscleandfitness.com/training/tips/olympia-week-seminar-nutrition-and-supplements","Olympia Week Seminar: Nutrition and Supplements | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/legs/5-exercises-stronger-calves","Lower leg Workout: 5 Exercises For Stronger Calves | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/arms/biceps-buster","Arm Training Tips: The Biceps Buster"
"Fitness","http://www.muscleandfitness.com/training/abs/arnold-schwarzenegger-ab-workout","Arnold Schwarzenegger&#39;s Ab Workout"
"Fitness","http://www.muscleandfitness.com/training/tips/5-mistakes-impeding-your-training-progress","Training Tips: 5 Mistakes Impeding Your Training Progress | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/news-and-features/athletes-and-celebrities/bulking-thor-2-stuntman-bobby-holland-hanton","Thor Stuntman Bobby Holland Hanton Talks Training | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/news-and-features/galleries/training/strength-training-lift-strongman","Strength Training: Lift Like a Strongman | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/supplements/build-muscle/11-best-supplements-mass","11 Best Supplements for Mass | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/tips/spot-me-bro","Spot Me, Bro! - A Complete Guide to Spotting | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/training/chest/get-crushed-bench-press-death","Get Crushed: Bench Press Death | Muscle &amp; Fitness"
"Fitness","http://schwarzenegger.com/fitness/post/everything-youve-ever-wanted-to-know-about-getting-a-6-pack","Everything You’ve Ever Wanted To Know About Getting a 6-Pack | Arnold Schwarzenegger"
"Fitness","http://schwarzenegger.com/fitness/post/mass-acceleration-a-beginners-guide-to-adding-size","Mass Acceleration - A beginners guide to adding size | Arnold Schwarzenegger"
"Fitness","http://www.workoutbox.net/?p=341","LEG PRESS: Techniques &amp; Common Mistakes | Fitness Workouts &amp; Exercises"
"Fitness","http://www.workoutbox.net/?p=259","5 of the most important bodybuilding lessons | Fitness Workouts &amp; Exercises"
"Fitness","http://www.muscleandfitness.com/workouts/workout-routines/chris-daughtrys-rock-star-ripped-workout","Chris Daughtry&#39;s Rock Star Ripped Workout | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/workouts/chest-exercises/get-crushed-bench-press-death?page=2","Get Crushed: Bench Press Death | Muscle &amp; Fitness"
"Fitness","http://www.workoutbox.net/?p=536","Marines warn against OxyElite Pro, citing liver damage link | Fitness Workouts &amp; Exercises"
"Fitness","http://www.muscleandstrength.com/tools/bench-press-calculator.html?=fb1","Bench Press Calculator - Calculate Your 1 REP MAX | Muscle &amp; Strength"
"Fitness","http://theathleticbuild.com/top-10-bodybuilding-training-tips-by-chad-shaw/","Top 10 Bodybuilding Training Tips"
"Fitness","http://theathleticbuild.com/hit-your-legs-to-build-a-better-physique/","Hit Your Legs to Build A Better Physique"
"Fitness","http://theathleticbuild.com/top-10-exercises-to-achieve-an-athletic-build/","Top 10 Exercises to Achieve an Athletic Build"
"Fitness","http://theathleticbuild.com/the-big-ten-10-nutrition-rules-to-achieve-an-athletic-build/","The Big Ten: 10 Nutrition Rules For An Athletic Diet"
"Fitness","http://theathleticbuild.com/living-lean-loving-life-24-7-364/","Living Lean-Loving Life 24-7-36 - Tips to Keep Your Body Fat Low"
"Fitness","http://therealnutritionnerd.blogspot.com/2014/02/tony-hortons-four-must-have-supplements.html","The (Real) Nutrition Nerd: Tony Horton&#39;s Four Must-Have Supplements"
"Fitness","https://www.muscleandstrength.com/workouts/18-week-chin-up-dip-program-upper-body","18 Week Chin Up &amp; Dip Program For An Impressive Upper Body | Muscle &amp; Strength"
"Fitness","http://www.whyiexercise.com/core-strengthening.html","Progressive Core Strengthening: a new interactive e-book"
"Fitness","http://hughesfit.com/business-of-fitness-blog-series-part-1/","Business of Fitness – Blog Series: Part 1 | HughesFit.com"
"Fitness","http://www.fitnessandpower.com/training/workout-routines/the-doggcrapp-training-method","The DoggCrapp Training Method | Fitness and Power"
"Fitness","http://www.youtube.com/watch?v=1XlH7as17tc","▶ How To Workout Like An Operator - YouTube"
"Fitness","http://www.bodybuilding.com/fun/arnold-schwarzenegger-blueprint-trainer-main.html?mcid=facearnoldtrainerfeb2014","Bodybuilding.com - Arnold Schwarzenegger Blueprint Trainer: Main Page"
"Fitness","http://www.muscleandfitness.com/nutrition/gain-mass/can-you-get-too-much-protein-part-i?page=2","Can You Get Too Much Protein? Part I | Muscle &amp; Fitness"
"Fitness","http://www.muscleandfitness.com/workouts/total-body-exercises/3-hardest-moves-you-need-learn","The 3 Hardest Workout Moves You Need to Learn | Muscle &amp; Fitness"
"Fitness","http://www.fitnessandpower.com/training/bodybuilding-misc/what-makes-you-a-hardgainer","What Makes You a Hardgainer | Fitness and Power"
"Fitness","http://healthheadlines.com/article/content/fb_lgid=14929&fb_lpid=30625&fb_itid=49193831&pid=135&fb_itid2=24617&nid=22&aff_id=bandanaman_bnmbtgbs_dasnmbtihm_021714&eol_id=1","New Muscle Builder Hits the Shelves – Health Headlines"
"Fitness","http://dlmreport.com/asdfg/","Index of /asdfg"
"Fitness","http://unclaimed.org/","NAUPA"
"Fitness","http://missingmoney.com/","MissingMoney.com"
"Martial Arts","http://www.blackbelt.com/","BLACKBELT TV: THE WORLD&#39;S MARTIAL ARTS NETWORK"
"Martial Arts","http://www.middlegradeninja.com/2013/02/ninja-stuff-why-we-write-part-one.html","NINJA STUFF: Why We Write (Part One) | Middle Grade Ninja"
"Martial Arts","http://www.kungfu4less.com/","KungFu4Less.com - Martial arts supplies, Kung Fu Supply, Uniforms, Sparring Gear"
"Martial Arts","http://ymaa.com/publishing/books/fiction","Fiction Books | YMAA.COM"
"Martial Arts","http://www.blackbeltmag.com/daily/martial-arts-videos/kung-fu-videos/shaolin-kung-fu-moves-video-shaolin-monk-wang-bo-shows-you-internal-exercises-for-stronger-kung-fu-techniques/?utm_source=Editorial-Newsletter&utm_medium=3.11.2013-New%2BVideo%3A%2B7-Minute%2BShaolin%2BKung%2BFu%2BWorkout!&utm_campaign=Wang%2BBo-Shaolin%2CKung%2BFu-Video","Shaolin Kung Fu Moves Video: Shaolin Monk Wang Bo Shows You Internal Exercises for Stronger Kung Fu Techniques – - Black Belt"
"Martial Arts","http://www.blackbeltmag.com/freeguides/kung-fu-tv-series-flashback-behind-the-scenes-with-david-carradine-kwai-chang-caine/","Kung Fu TV Series Flashback: Behind the Scenes With David Carradine (“Kwai Chang Caine”) – - Black Belt"
"Martial Arts","http://www.thepostgame.com/blog/clip-board/201303/fighter-lands-amazing-karate-kick-knockout","Fighter Lands Amazing Karate Kick Knockout | ThePostGame"
"Martial Arts","http://www.blackbeltmag.com/daily/martial-arts-entertainment/martial-arts-multimedia/new-martial-arts-e-books-by-george-kirby-dr-annmaria-de-mars-and-james-pedro-sr-jim-wagner-avi-nardia-and-others-available-now/?utm_source=Product-Newsletter&utm_medium=4.20.2013-Fumio+Demuras+Kama+Book+Returns+Digitally!+&utm_campaign=Fumio+Demura-Kama+Karate+Weapon+of+Self+Defese-ebook+Promo","New Martial Arts E-Books by George Kirby, Dr. AnnMaria De Mars and James Pedro Sr., Jim Wagner, Avi Nardia and Others Available Now! – - Black Belt"
"Martial Arts","http://www.bjpenn.com/jon-jones-got-my-big-toe-back-intact/?ModSpeedilic=noscript","Jon Jones: “Got my big toe back intact” MMA News | Mixed Martial Arts | UFC News | BJPenn | MMA Fight | UFC Fights"
"Martial Arts","http://www.scifighting.com/drunken-boxing-hollywood-fiction-or-real-martial-art/","Drunken Boxing: Hollywood Fiction or Real Martial Art? - SciFighting"
"Martial Arts","http://www.youtube.com/watch?v=ZyJxxJgXo84&feature=share","Okinawan Martial Arts - The Great Masters 3 - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=YqjBZ8sHnTk&feature=youtu.be","The official guidance of Kyudo - Part 3 - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=i27obVRzIPc&feature=youtu.be","Jo and Bokken Demonstration by &#39;O Sensei 植芝 盛平 - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=9eUeVH9OZOA&feature=youtu.be","Masaaki Hatsumi - Koto Ryu Koppojutsu and more - YouTube"
"Martial Arts","http://www.blackbeltmag.com/shop/advanced-samurai-swordsmanship-3-dvd-set/","Advanced Samurai Swordsmanship (3-DVD Set)"
"Martial Arts","http://www.youtube.com/watch?v=92i_JqB6ffU&feature=youtu.be","Human Weapon - Karate (Full) - YouTube"
"Martial Arts","https://www.facebook.com/photo.php?v=517170264996986","Shotokan Karate Masters Demonstrations"
"Martial Arts","http://www.schwarzenegger.com/fitness/post/the-rotator-cuff-unlocking-the-upper-body","The Rotator Cuff: Unlocking the Shoulder | Arnold Schwarzenegger"
"Martial Arts","http://www.youtube.com/watch?v=r0xTlBMpnxI&feature=share","GM Dan Tosh Seminar - YouTube"
"Martial Arts","https://www.facebook.com/photo.php?v=104991879530716","Esto es Karate"
"Martial Arts","http://www.youtube.com/watch?v=xqM75eGR98k","Shaolin Monk vs Taekwondo Master (HQ) - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=qmTxrrsBNe0&feature=youtu.be","Real Ninjas - History Documentary - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=p9GPo8X6mFQ&feature=youtu.be","Real Ninja Blowpipe - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=TWUKf9NZUKc","Ninja Skills Revealed (Must See) - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=VE_4zHNcieM&feature=youtu.be","Forging a Katana ( Japanese Samurai Sword ) - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=A3at1K-SzCk&feature=youtu.be","What the Ancients Knew - Japan - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=TNqP6zk-EzM&feature=youtu.be","Akutagawa Ryu Ninjutsu - YouTube"
"Martial Arts","http://www.itatkd.com/weaponsprogram.html","Korean Weapons Rank Certification Program"
"Martial Arts","http://www.turtlepress.com/DVDs_Weapons_Training_DVDs_s/29.html","Martial Art Weapon Training DVDs"
"Martial Arts","http://www.e-bogu.com/Martial-Arts-Weapon-Bokken-Jo-Shinai-Naginata-Tonfa-E-s/76.htm","Martial Arts Weapon (Bokken, Jo, Shinai, Naginata, Tonfa, Escrima, Sai)"
"Martial Arts","http://www.awma.com/displayproducts.cfm?cl1id=10&cl2id=103&page=3","Weapons, Staffs at AWMA.com"
"Martial Arts","http://www.awma.com/displayproducts/weapons/cases.html","Weapons, Cases at AWMA.com"
"Martial Arts","http://www.youtube.com/watch?v=V7l6ynP6A88&feature=youtu.be","Aikido - Christian Tissier - Bokken AikiKen Kenjutsu.avi - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=Gx6W03WQ-NE","Geometric Sword - YouTube"
"Martial Arts","https://www.youtube.com/watch?feature=player_embedded&v=u4ekAQfN8x8","Chuck Norris Explains What Really Killed Bruce Lee At The 1975 San Diego Comic-Con Convention - YouTube"
"Martial Arts","http://www.blackbeltmag.com/daily/traditional-martial-arts-training/martial-arts-basics/6-sparring-drills-to-improve-your-martial-arts-training/","6 Sparring Drills to Improve Your Martial Arts Training – - Black Belt"
"Martial Arts","http://www.youtube.com/watch?v=Ico02Xy5R-o&feature=share&list=PLZoIaNyX82xrZwzNfxlfdMKPAdXkA_M6W","▶ Samurai Shadow Skill - Real Historical Sword Skill - YouTube"
"Martial Arts","http://store.blackbeltmag.com/p/Ultimate-Guides/the-ultimate-guide-to-knife-combat-book/4632.html","The Ultimate Guide to Knife Combat (book)"
"Martial Arts","http://www.youtube.com/watch?v=jrOIQRnKcnc&feature=youtu.be","▶ The Japanese Bow - Weapon of the Samurai - Ancient Civilizations - YouTube"
"Martial Arts","http://www.goshindosamurai.com/index.html","Goshindo Kempo Karate Samurai Jiu Jitsu Assoc."
"Martial Arts","http://www.youtube.com/watch?v=ZB_f-mkyqtc&feature=youtu.be","▶ Samurai Spirit: Karate (Documentary TV series) - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=KVw29NrEX3A","▶ Extreme Bo Staff - NICK BATEMAN - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=pxBIekbrafY&feature=youtu.be","▶ Ninjutsu in Iga - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=ToljkI9KsaY","▶ TONFA: Karate Weapon of Self-Defense - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=qn5I23bgCDU&feature=youtu.be","▶ Kodokan Judo Kime no kata full film - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=5SX7OqNGsvQ","▶ Shaolin Kung Fu Demonstration - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=U1cTIVeOqS8","▶ Budo The Art of Killing 1978) - YouTube"
"Martial Arts","https://www.youtube.com/watch?v=R_nSKo34S5Y","▶ Aikido Explained: The History &amp; Purpose - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=4JBrmOghEQ0","▶ Documentary Katana Forging a Katana Sword - YouTube"
"Martial Arts","http://www.musashiswords.com/shop/product.php?productid=165&cat=34&page=1","Kunshi Katana (SS242BL) - Handmade Functional Katanas - Forged Battle Ready Samurai Swords"
"Martial Arts","http://www.youtube.com/watch?v=owP3wVmvtpE","▶ Why Train in Samurai Arts - YouTube"
"Martial Arts","http://www.youtube.com/watch?v=KBU8id2oHVw&feature=youtu.be","▶ Forbidden Knowledge ; Ancient Elite Fighters (Documentary) - YouTube"
"New Folder","http://www.bugei.com/tenthings.html","10 Things You Should Know and Consider Before Buying a Samurai Sword"
"New Folder","http://www.youtube.com/watch?v=L6wH_a9faXQ","▶ Mark Dacascos...and the legend of Samurai warrior Miyamoto Musashi (documentary) - YouTube"
"New Folder","https://www.youtube.com/watch?v=X1pz8pDD6HY","KARATE - Tiger Karate - Shotokan and mix of martial arts - YouTube"
"New Folder","https://www.youtube.com/watch?v=YbFPlAHW0nU&feature=youtu.be","▶ Soul of the Samurai - YouTube"
"New Folder","http://jiujitsubrotherhood.com/2013/11/8-tips-for-grappling-after-30/","8 Tips For Grappling After 30 - Jiu-Jitsu Brotherhood - Evolving Through the Gentle Art | Jiu-Jitsu Brotherhood - Evolving Through the Gentle Art"
"New Folder","http://www.blackbeltmag.com/daily/martial-arts-entertainment/martial-art-movies/how-karen-sheperd-got-her-start-in-martial-arts-and-movies/","How Karen Sheperd Got Her Start in Martial Arts and Movies – - Black Belt"
"New Folder","https://www.youtube.com/watch?v=ITzgXrSR7aI&feature=youtu.be","▶ Martial Arts Fitness Training - YouTube"
"New Folder","https://www.youtube.com/watch?v=jO84APlNN9s&feature=youtu.be","▶ Flexibility for Martial Arts Tutorial (Get High Kicks/Splits) - YouTube"
"New Folder","https://www.youtube.com/watch?v=KVw29NrEX3A","▶ Extreme Bo Staff - NICK BATEMAN - YouTube"
"New Folder","https://www.youtube.com/watch?v=Ico02Xy5R-o&feature=share&list=PLZoIaNyX82xrZwzNfxlfdMKPAdXkA_M6W","▶ Samurai Shadow Skill - Real Historical Sword Skill - YouTube"
"New Folder","https://www.youtube.com/watch?v=VmJwBV_iJRQ&feature=share","▶ The Way of the Samurai - YouTube"
"New Folder","https://www.youtube.com/watch?v=owP3wVmvtpE","▶ Why Train in Samurai Arts - YouTube"
"New Folder","https://www.youtube.com/watch?v=KBU8id2oHVw&feature=youtu.be","▶ Forbidden Knowledge ; Ancient Elite Fighters (Documentary) - YouTube"
"New Folder","https://www.youtube.com/watch?v=53fhE8FGoQk","▶ O Katana - Video.flv - YouTube"
"New Folder","https://www.youtube.com/watch?v=L6wH_a9faXQ","▶ Mark Dacascos...and the legend of Samurai warrior Miyamoto Musashi (documentary) - YouTube"
"New Folder","https://www.youtube.com/watch?v=-myBW-ubCiU&feature=youtu.be","▶ Kendo 9th Dan Keiko - YouTube"
"New Folder","https://www.youtube.com/watch?v=jU9g8-a2xHo&feature=youtu.be","▶ After the Rain Japan Samurai Movie 雨あがる Ameagaru eng subs - YouTube"
"New Folder","http://www.blackbeltmag.com/daily/traditional-martial-arts-training/hwa-rang-do/hwa-rang-do-weapons-taejoon-lee-and-the-korean-martial-arts-new-spin-on-traditional-sword-and-stick-fighting-part-1/","Hwa Rang Do Weapons: Taejoon Lee and the Korean Martial Art’s New Spin on Traditional Sword and Stick Fighting (Part 1) – - Black Belt"
